bus_code,hour,scen,powerSupply2Nivel
38,15,5,0.0
38,15,6,0.0
38,15,7,0.0
38,15,8,0.0
38,15,9,0.0
38,15,10,0.0
38,16,1,0.0
38,16,2,0.0
38,16,3,0.0
38,16,4,0.0
38,16,5,0.0
38,16,6,0.0
38,16,7,0.0
38,16,8,0.0
38,16,9,0.0
38,16,10,0.0
38,17,1,0.0
38,17,2,0.0
38,17,3,0.0
38,17,4,0.0
38,17,5,0.0
38,17,6,0.0
38,17,7,0.0
38,17,8,0.0
38,17,9,0.0
38,17,10,0.0
38,18,1,0.0
38,18,2,0.0
38,18,3,0.0
38,18,4,0.0
38,18,5,0.0
38,18,6,0.0
38,18,7,0.0
38,18,8,0.0
38,18,9,0.0
38,18,10,0.0
38,19,1,0.0
38,19,2,0.0
38,19,3,0.0
38,19,4,0.0
38,19,5,0.0
38,19,6,0.0
38,19,7,0.0
38,19,8,0.0
38,19,9,0.0
38,19,10,0.0
38,20,1,0.0
38,20,2,0.0
38,20,3,0.0
38,20,4,0.0
38,20,5,0.0
38,20,6,0.0
38,20,7,0.0
38,20,8,0.0
38,20,9,0.0
38,20,10,0.0
38,21,1,0.0
38,21,2,0.0
38,21,3,0.0
38,21,4,0.0
38,21,5,0.0
38,21,6,0.0
38,21,7,0.0
38,21,8,0.0
38,21,9,0.0
38,21,10,0.0
38,22,1,0.0
38,22,2,0.0
38,22,3,0.0
38,22,4,0.0
38,22,5,0.0
38,22,6,0.0
38,22,7,0.0
38,22,8,0.0
38,22,9,0.0
38,22,10,0.0
38,23,1,0.0
38,23,2,0.0
38,23,3,0.0
38,23,4,0.0
38,23,5,0.0
38,23,6,0.0
38,23,7,0.0
38,23,8,0.0
38,23,9,0.0
38,23,10,0.0
38,24,1,0.0
38,24,2,0.0
38,24,3,0.0
38,24,4,0.0
38,24,5,0.0
38,24,6,0.0
38,24,7,0.0
38,24,8,0.0
38,24,9,0.0
38,24,10,0.0
40,1,1,0.0
40,1,2,0.0
40,1,3,0.0
40,1,4,0.0
40,1,5,0.0
40,1,6,0.0
40,1,7,0.0
40,1,8,0.0
40,1,9,0.0
40,1,10,0.0
40,2,1,0.0
40,2,2,0.0
40,2,3,0.0
40,2,4,0.0
40,2,5,0.0
40,2,6,0.0
40,2,7,0.0
40,2,8,0.0
40,2,9,0.0
40,2,10,0.0
40,3,1,0.0
40,3,2,0.0
40,3,3,0.0
40,3,4,0.0
40,3,5,0.0
40,3,6,0.0
40,3,7,0.0
40,3,8,0.0
40,3,9,0.0
40,3,10,0.0
40,4,1,0.0
40,4,2,0.0
40,4,3,0.0
40,4,4,0.0
40,4,5,0.0
40,4,6,0.0
40,4,7,0.0
40,4,8,0.0
40,4,9,0.0
40,4,10,0.0
40,5,1,0.0
40,5,2,0.0
40,5,3,0.0
40,5,4,0.0
40,5,5,0.0
40,5,6,0.0
40,5,7,0.0
40,5,8,0.0
40,5,9,0.0
40,5,10,0.0
40,6,1,0.0
40,6,2,0.0
40,6,3,0.0
40,6,4,0.0
40,6,5,0.0
40,6,6,0.0
40,6,7,0.0
40,6,8,0.0
40,6,9,0.0
40,6,10,0.0
40,7,1,0.0
40,7,2,0.0
40,7,3,0.0
40,7,4,0.0
40,7,5,0.0
40,7,6,0.0
40,7,7,0.0
40,7,8,0.0
40,7,9,0.0
40,7,10,0.0
40,8,1,0.0
40,8,2,0.0
40,8,3,0.0
40,8,4,0.0
40,8,5,0.0
40,8,6,0.0
40,8,7,0.0
40,8,8,0.0
40,8,9,0.0
40,8,10,0.0
40,9,1,0.0
40,9,2,0.0
40,9,3,0.0
40,9,4,0.0
40,9,5,0.0
40,9,6,0.0
40,9,7,0.0
40,9,8,0.0
40,9,9,0.0
40,9,10,0.0
40,10,1,0.0
40,10,2,0.0
40,10,3,0.0
40,10,4,0.0
40,10,5,0.0
40,10,6,0.0
40,10,7,0.0
40,10,8,0.0
40,10,9,0.0
40,10,10,0.0
40,11,1,0.0
40,11,2,0.0
40,11,3,0.0
40,11,4,0.0
40,11,5,0.0
40,11,6,0.0
40,11,7,0.0
40,11,8,0.0
40,11,9,0.0
40,11,10,0.0
40,12,1,0.0
40,12,2,0.0
40,12,3,0.0
40,12,4,0.0
40,12,5,0.0
40,12,6,0.0
40,12,7,0.0
40,12,8,0.0
40,12,9,0.0
40,12,10,0.0
40,13,1,0.0
40,13,2,0.0
40,13,3,0.0
40,13,4,0.0
40,13,5,0.0
40,13,6,0.0
40,13,7,0.0
40,13,8,0.0
40,13,9,0.0
40,13,10,0.0
40,14,1,0.0
40,14,2,0.0
40,14,3,0.0
40,14,4,0.0
40,14,5,0.0
40,14,6,0.0
40,14,7,0.0
40,14,8,0.0
40,14,9,0.0
40,14,10,0.0
40,15,1,0.0
40,15,2,0.0
40,15,3,0.0
40,15,4,0.0
40,15,5,0.0
40,15,6,0.0
40,15,7,0.0
40,15,8,0.0
40,15,9,0.0
40,15,10,0.0
40,16,1,0.0
40,16,2,0.0
40,16,3,0.0
40,16,4,0.0
40,16,5,0.0
40,16,6,0.0
40,16,7,0.0
40,16,8,0.0
40,16,9,0.0
40,16,10,0.0
40,17,1,0.0
40,17,2,0.0
40,17,3,0.0
40,17,4,0.0
40,17,5,0.0
40,17,6,0.0
40,17,7,0.0
40,17,8,0.0
40,17,9,0.0
40,17,10,0.0
40,18,1,0.0
40,18,2,0.0
40,18,3,0.0
40,18,4,0.0
40,18,5,0.0
40,18,6,0.0
40,18,7,0.0
40,18,8,0.0
40,18,9,0.0
40,18,10,0.0
40,19,1,0.0
40,19,2,0.0
40,19,3,0.0
40,19,4,0.0
40,19,5,0.0
40,19,6,0.0
40,19,7,0.0
40,19,8,0.0
40,19,9,0.0
40,19,10,0.0
40,20,1,0.0
40,20,2,0.0
40,20,3,0.0
40,20,4,0.0
40,20,5,0.0
40,20,6,0.0
40,20,7,0.0
40,20,8,0.0
40,20,9,0.0
40,20,10,0.0
40,21,1,0.0
40,21,2,0.0
40,21,3,0.0
40,21,4,0.0
40,21,5,0.0
40,21,6,0.0
40,21,7,0.0
40,21,8,0.0
40,21,9,0.0
40,21,10,0.0
40,22,1,0.0
40,22,2,0.0
40,22,3,0.0
40,22,4,0.0
40,22,5,0.0
40,22,6,0.0
40,22,7,0.0
40,22,8,0.0
40,22,9,0.0
40,22,10,0.0
40,23,1,0.0
40,23,2,0.0
40,23,3,0.0
40,23,4,0.0
40,23,5,0.0
40,23,6,0.0
40,23,7,0.0
40,23,8,0.0
40,23,9,0.0
40,23,10,0.0
40,24,1,0.0
40,24,2,0.0
40,24,3,0.0
40,24,4,0.0
40,24,5,0.0
40,24,6,0.0
40,24,7,0.0
40,24,8,0.0
40,24,9,0.0
40,24,10,0.0
42,1,1,0.0
42,1,2,0.0
42,1,3,0.0
42,1,4,0.0
42,1,5,0.0
42,1,6,0.0
42,1,7,0.0
42,1,8,0.0
42,1,9,0.0
42,1,10,0.0
42,2,1,0.0
42,2,2,0.0
42,2,3,0.0
42,2,4,0.0
42,2,5,0.0
42,2,6,0.0
42,2,7,0.0
42,2,8,0.0
42,2,9,0.0
42,2,10,0.0
42,3,1,0.0
42,3,2,0.0
42,3,3,0.0
42,3,4,0.0
42,3,5,0.0
42,3,6,0.0
42,3,7,0.0
42,3,8,0.0
42,3,9,0.0
42,3,10,0.0
42,4,1,0.0
42,4,2,0.0
42,4,3,0.0
42,4,4,0.0
42,4,5,0.0
42,4,6,0.0
42,4,7,0.0
42,4,8,0.0
42,4,9,0.0
42,4,10,0.0
42,5,1,0.0
42,5,2,0.0
42,5,3,0.0
42,5,4,0.0
42,5,5,0.0
42,5,6,0.0
42,5,7,0.0
42,5,8,0.0
42,5,9,0.0
42,5,10,0.0
42,6,1,0.0
42,6,2,0.0
42,6,3,0.0
42,6,4,0.0
42,6,5,0.0
42,6,6,0.0
42,6,7,0.0
42,6,8,0.0
42,6,9,0.0
42,6,10,0.0
42,7,1,0.0
42,7,2,0.0
42,7,3,0.0
42,7,4,0.0
42,7,5,0.0
42,7,6,0.0
42,7,7,0.0
42,7,8,0.0
42,7,9,0.0
42,7,10,0.0
42,8,1,0.0
42,8,2,0.0
42,8,3,0.0
42,8,4,0.0
42,8,5,0.0
42,8,6,0.0
42,8,7,0.0
42,8,8,0.0
42,8,9,0.0
42,8,10,0.0
42,9,1,0.0
42,9,2,0.0
42,9,3,0.0
42,9,4,0.0
42,9,5,0.0
42,9,6,0.0
42,9,7,0.0
42,9,8,0.0
42,9,9,0.0
42,9,10,0.0
42,10,1,0.0
42,10,2,0.0
42,10,3,0.0
42,10,4,0.0
42,10,5,0.0
42,10,6,0.0
42,10,7,0.0
42,10,8,0.0
42,10,9,0.0
42,10,10,0.0
42,11,1,0.0
42,11,2,0.0
42,11,3,0.0
42,11,4,0.0
42,11,5,0.0
42,11,6,0.0
42,11,7,0.0
42,11,8,0.0
42,11,9,0.0
42,11,10,0.0
42,12,1,0.0
42,12,2,0.0
42,12,3,0.0
42,12,4,0.0
42,12,5,0.0
42,12,6,0.0
42,12,7,0.0
42,12,8,0.0
42,12,9,0.0
42,12,10,0.0
42,13,1,0.0
42,13,2,0.0
42,13,3,0.0
42,13,4,0.0
42,13,5,0.0
42,13,6,0.0
42,13,7,0.0
42,13,8,0.0
42,13,9,0.0
42,13,10,0.0
42,14,1,0.0
42,14,2,0.0
42,14,3,0.0
42,14,4,0.0
42,14,5,0.0
42,14,6,0.0
42,14,7,0.0
42,14,8,0.0
42,14,9,0.0
42,14,10,0.0
42,15,1,0.0
42,15,2,0.0
42,15,3,0.0
42,15,4,0.0
42,15,5,0.0
42,15,6,0.0
42,15,7,0.0
42,15,8,0.0
42,15,9,0.0
42,15,10,0.0
42,16,1,0.0
42,16,2,0.0
42,16,3,0.0
42,16,4,0.0
42,16,5,0.0
42,16,6,0.0
42,16,7,0.0
42,16,8,0.0
42,16,9,0.0
42,16,10,0.0
42,17,1,0.0
42,17,2,0.0
42,17,3,0.0
42,17,4,0.0
42,17,5,0.0
42,17,6,0.0
42,17,7,0.0
42,17,8,0.0
42,17,9,0.0
42,17,10,0.0
42,18,1,0.0
42,18,2,0.0
42,18,3,0.0
42,18,4,0.0
42,18,5,0.0
42,18,6,0.0
42,18,7,0.0
42,18,8,0.0
42,18,9,0.0
42,18,10,0.0
42,19,1,0.0
42,19,2,0.0
42,19,3,0.0
42,19,4,0.0
42,19,5,0.0
42,19,6,0.0
42,19,7,0.0
42,19,8,0.0
42,19,9,0.0
42,19,10,0.0
42,20,1,0.0
42,20,2,0.0
42,20,3,0.0
42,20,4,0.0
42,20,5,0.0
42,20,6,0.0
42,20,7,0.0
42,20,8,0.0
42,20,9,0.0
42,20,10,0.0
42,21,1,0.0
42,21,2,0.0
42,21,3,0.0
42,21,4,0.0
42,21,5,0.0
42,21,6,0.0
42,21,7,0.0
42,21,8,0.0
42,21,9,0.0
42,21,10,0.0
42,22,1,0.0
42,22,2,0.0
42,22,3,0.0
42,22,4,0.0
42,22,5,0.0
42,22,6,0.0
42,22,7,0.0
42,22,8,0.0
42,22,9,0.0
42,22,10,0.0
42,23,1,0.0
42,23,2,0.0
42,23,3,0.0
42,23,4,0.0
42,23,5,0.0
42,23,6,0.0
42,23,7,0.0
42,23,8,0.0
42,23,9,0.0
42,23,10,0.0
42,24,1,0.0
42,24,2,0.0
42,24,3,0.0
42,24,4,0.0
42,24,5,0.0
42,24,6,0.0
42,24,7,0.0
42,24,8,0.0
42,24,9,0.0
42,24,10,0.0
44,1,1,0.0
44,1,2,0.0
44,1,3,0.0
44,1,4,0.0
44,1,5,0.0
44,1,6,0.0
44,1,7,0.0
44,1,8,0.0
44,1,9,0.0
44,1,10,0.0
44,2,1,0.0
44,2,2,0.0
44,2,3,0.0
44,2,4,0.0
44,2,5,0.0
44,2,6,0.0
44,2,7,0.0
44,2,8,0.0
44,2,9,0.0
44,2,10,0.0
44,3,1,0.0
44,3,2,0.0
44,3,3,0.0
44,3,4,0.0
44,3,5,0.0
44,3,6,0.0
44,3,7,0.0
44,3,8,0.0
44,3,9,0.0
44,3,10,0.0
44,4,1,0.0
44,4,2,0.0
44,4,3,0.0
44,4,4,0.0
44,4,5,0.0
44,4,6,0.0
44,4,7,0.0
44,4,8,0.0
44,4,9,0.0
44,4,10,0.0
44,5,1,0.0
44,5,2,0.0
44,5,3,0.0
44,5,4,0.0
44,5,5,0.0
44,5,6,0.0
44,5,7,0.0
44,5,8,0.0
44,5,9,0.0
44,5,10,0.0
44,6,1,0.0
44,6,2,0.0
44,6,3,0.0
44,6,4,0.0
44,6,5,0.0
44,6,6,0.0
44,6,7,0.0
44,6,8,0.0
44,6,9,0.0
44,6,10,0.0
44,7,1,0.0
44,7,2,0.0
44,7,3,0.0
44,7,4,0.0
44,7,5,0.0
44,7,6,0.0
44,7,7,0.0
44,7,8,0.0
44,7,9,0.0
44,7,10,0.0
44,8,1,0.0
44,8,2,0.0
44,8,3,0.0
44,8,4,0.0
44,8,5,0.0
44,8,6,0.0
44,8,7,0.0
44,8,8,0.0
44,8,9,0.0
44,8,10,0.0
44,9,1,0.0
44,9,2,0.0
44,9,3,0.0
44,9,4,0.0
44,9,5,0.0
44,9,6,0.0
44,9,7,0.0
44,9,8,0.0
44,9,9,0.0
44,9,10,0.0
44,10,1,0.0
44,10,2,0.0
44,10,3,0.0
44,10,4,0.0
44,10,5,0.0
44,10,6,0.0
44,10,7,0.0
44,10,8,0.0
44,10,9,0.0
44,10,10,0.0
44,11,1,0.0
44,11,2,0.0
44,11,3,0.0
44,11,4,0.0
44,11,5,0.0
44,11,6,0.0
44,11,7,0.0
44,11,8,0.0
44,11,9,0.0
44,11,10,0.0
44,12,1,0.0
44,12,2,0.0
44,12,3,0.0
44,12,4,0.0
44,12,5,0.0
44,12,6,0.0
44,12,7,0.0
44,12,8,0.0
44,12,9,0.0
44,12,10,0.0
44,13,1,0.0
44,13,2,0.0
44,13,3,0.0
44,13,4,0.0
44,13,5,0.0
44,13,6,0.0
44,13,7,0.0
44,13,8,0.0
44,13,9,0.0
44,13,10,0.0
44,14,1,0.0
44,14,2,0.0
44,14,3,0.0
44,14,4,0.0
44,14,5,0.0
44,14,6,0.0
44,14,7,0.0
44,14,8,0.0
44,14,9,0.0
44,14,10,0.0
44,15,1,0.0
44,15,2,0.0
44,15,3,0.0
44,15,4,0.0
44,15,5,0.0
44,15,6,0.0
44,15,7,0.0
44,15,8,0.0
44,15,9,0.0
44,15,10,0.0
44,16,1,0.0
44,16,2,0.0
44,16,3,0.0
44,16,4,0.0
44,16,5,0.0
44,16,6,0.0
44,16,7,0.0
44,16,8,0.0
44,16,9,0.0
44,16,10,0.0
44,17,1,0.0
44,17,2,0.0
44,17,3,0.0
44,17,4,0.0
44,17,5,0.0
44,17,6,0.0
44,17,7,0.0
44,17,8,0.0
44,17,9,0.0
44,17,10,0.0
44,18,1,0.0
44,18,2,0.0
44,18,3,0.0
44,18,4,0.0
44,18,5,0.0
44,18,6,0.0
44,18,7,0.0
44,18,8,0.0
44,18,9,0.0
44,18,10,0.0
44,19,1,0.0
44,19,2,0.0
44,19,3,0.0
44,19,4,0.0
44,19,5,0.0
44,19,6,0.0
44,19,7,0.0
44,19,8,0.0
44,19,9,0.0
44,19,10,0.0
44,20,1,0.0
44,20,2,0.0
44,20,3,0.0
44,20,4,0.0
44,20,5,0.0
44,20,6,0.0
44,20,7,0.0
44,20,8,0.0
44,20,9,0.0
44,20,10,0.0
44,21,1,0.0
44,21,2,0.0
44,21,3,0.0
44,21,4,0.0
44,21,5,0.0
44,21,6,0.0
44,21,7,0.0
44,21,8,0.0
44,21,9,0.0
44,21,10,0.0
44,22,1,0.0
44,22,2,0.0
44,22,3,0.0
44,22,4,0.0
44,22,5,0.0
44,22,6,0.0
44,22,7,0.0
44,22,8,0.0
44,22,9,0.0
44,22,10,0.0
44,23,1,0.0
44,23,2,0.0
44,23,3,0.0
44,23,4,0.0
44,23,5,0.0
44,23,6,0.0
44,23,7,0.0
44,23,8,0.0
44,23,9,0.0
44,23,10,0.0
44,24,1,0.0
44,24,2,0.0
44,24,3,0.0
44,24,4,0.0
44,24,5,0.0
44,24,6,0.0
44,24,7,0.0
44,24,8,0.0
44,24,9,0.0
44,24,10,0.0
45,1,1,0.0
45,1,2,0.0
45,1,3,0.0
45,1,4,0.0
45,1,5,0.0
45,1,6,0.0
45,1,7,0.0
45,1,8,0.0
45,1,9,0.0
45,1,10,0.0
45,2,1,0.0
45,2,2,0.0
45,2,3,0.0
45,2,4,0.0
45,2,5,0.0
45,2,6,0.0
45,2,7,0.0
45,2,8,0.0
45,2,9,0.0
45,2,10,0.0
45,3,1,0.0
45,3,2,0.0
45,3,3,0.0
45,3,4,0.0
45,3,5,0.0
45,3,6,0.0
45,3,7,0.0
45,3,8,0.0
45,3,9,0.0
45,3,10,0.0
45,4,1,0.0
45,4,2,0.0
45,4,3,0.0
45,4,4,0.0
45,4,5,0.0
45,4,6,0.0
45,4,7,0.0
45,4,8,0.0
45,4,9,0.0
45,4,10,0.0
45,5,1,0.0
45,5,2,0.0
45,5,3,0.0
45,5,4,0.0
45,5,5,0.0
45,5,6,0.0
45,5,7,0.0
45,5,8,0.0
45,5,9,0.0
45,5,10,0.0
45,6,1,0.0
45,6,2,0.0
45,6,3,0.0
45,6,4,0.0
45,6,5,0.0
45,6,6,0.0
45,6,7,0.0
45,6,8,0.0
45,6,9,0.0
45,6,10,0.0
45,7,1,0.0
45,7,2,0.0
45,7,3,0.0
45,7,4,0.0
45,7,5,0.0
45,7,6,0.0
45,7,7,0.0
45,7,8,0.0
45,7,9,0.0
45,7,10,0.0
45,8,1,0.0
45,8,2,0.0
45,8,3,0.0
45,8,4,0.0
45,8,5,0.0
45,8,6,0.0
45,8,7,0.0
45,8,8,0.0
45,8,9,0.0
45,8,10,0.0
45,9,1,0.0
45,9,2,0.0
45,9,3,0.0
45,9,4,0.0
45,9,5,0.0
45,9,6,0.0
45,9,7,0.0
45,9,8,0.0
45,9,9,0.0
45,9,10,0.0
45,10,1,0.0
45,10,2,0.0
45,10,3,0.0
45,10,4,0.0
45,10,5,0.0
45,10,6,0.0
45,10,7,0.0
45,10,8,0.0
45,10,9,0.0
45,10,10,0.0
45,11,1,0.0
45,11,2,0.0
45,11,3,0.0
45,11,4,0.0
45,11,5,0.0
45,11,6,0.0
45,11,7,0.0
45,11,8,0.0
45,11,9,0.0
45,11,10,0.0
45,12,1,0.0
45,12,2,0.0
45,12,3,0.0
45,12,4,0.0
45,12,5,0.0
45,12,6,0.0
45,12,7,0.0
45,12,8,0.0
45,12,9,0.0
45,12,10,0.0
45,13,1,0.0
45,13,2,0.0
45,13,3,0.0
45,13,4,0.0
45,13,5,0.0
45,13,6,0.0
45,13,7,0.0
45,13,8,0.0
45,13,9,0.0
45,13,10,0.0
45,14,1,0.0
45,14,2,0.0
45,14,3,0.0
45,14,4,0.0
45,14,5,0.0
45,14,6,0.0
45,14,7,0.0
45,14,8,0.0
45,14,9,0.0
45,14,10,0.0
45,15,1,0.0
45,15,2,0.0
45,15,3,0.0
45,15,4,0.0
45,15,5,0.0
45,15,6,0.0
45,15,7,0.0
45,15,8,0.0
45,15,9,0.0
45,15,10,0.0
45,16,1,0.0
45,16,2,0.0
45,16,3,0.0
45,16,4,0.0
45,16,5,0.0
45,16,6,0.0
45,16,7,0.0
45,16,8,0.0
45,16,9,0.0
45,16,10,0.0
45,17,1,0.0
45,17,2,0.0
45,17,3,0.0
45,17,4,0.0
45,17,5,0.0
45,17,6,0.0
45,17,7,0.0
45,17,8,0.0
45,17,9,0.0
45,17,10,0.0
45,18,1,0.0
45,18,2,0.0
45,18,3,0.0
45,18,4,0.0
45,18,5,0.0
45,18,6,0.0
45,18,7,0.0
45,18,8,0.0
45,18,9,0.0
45,18,10,0.0
45,19,1,0.0
45,19,2,0.0
45,19,3,0.0
45,19,4,0.0
45,19,5,0.0
45,19,6,0.0
45,19,7,0.0
45,19,8,0.0
45,19,9,0.0
45,19,10,0.0
45,20,1,0.0
45,20,2,0.0
45,20,3,0.0
45,20,4,0.0
45,20,5,0.0
45,20,6,0.0
45,20,7,0.0
45,20,8,0.0
45,20,9,0.0
45,20,10,0.0
45,21,1,0.0
45,21,2,0.0
45,21,3,0.0
45,21,4,0.0
45,21,5,0.0
45,21,6,0.0
45,21,7,0.0
45,21,8,0.0
45,21,9,0.0
45,21,10,0.0
45,22,1,0.0
45,22,2,0.0
45,22,3,0.0
45,22,4,0.0
45,22,5,0.0
45,22,6,0.0
45,22,7,0.0
45,22,8,0.0
45,22,9,0.0
45,22,10,0.0
45,23,1,0.0
45,23,2,0.0
45,23,3,0.0
45,23,4,0.0
45,23,5,0.0
45,23,6,0.0
45,23,7,0.0
45,23,8,0.0
45,23,9,0.0
45,23,10,0.0
45,24,1,0.0
45,24,2,0.0
45,24,3,0.0
45,24,4,0.0
45,24,5,0.0
45,24,6,0.0
45,24,7,0.0
45,24,8,0.0
45,24,9,0.0
45,24,10,0.0
47,1,1,0.0
47,1,2,0.0
47,1,3,0.0
47,1,4,0.0
47,1,5,0.0
47,1,6,0.0
47,1,7,0.0
47,1,8,0.0
47,1,9,0.0
47,1,10,0.0
47,2,1,0.0
47,2,2,0.0
47,2,3,0.0
47,2,4,0.0
47,2,5,0.0
47,2,6,0.0
47,2,7,0.0
47,2,8,0.0
47,2,9,0.0
47,2,10,0.0
47,3,1,0.0
47,3,2,0.0
47,3,3,0.0
47,3,4,0.0
47,3,5,0.0
47,3,6,0.0
47,3,7,0.0
47,3,8,0.0
47,3,9,0.0
47,3,10,0.0
47,4,1,0.0
47,4,2,0.0
47,4,3,0.0
47,4,4,0.0
47,4,5,0.0
47,4,6,0.0
47,4,7,0.0
47,4,8,0.0
47,4,9,0.0
47,4,10,0.0
47,5,1,0.0
47,5,2,0.0
47,5,3,0.0
47,5,4,0.0
47,5,5,0.0
47,5,6,0.0
47,5,7,0.0
47,5,8,0.0
47,5,9,0.0
47,5,10,0.0
47,6,1,0.0
47,6,2,0.0
47,6,3,0.0
47,6,4,0.0
47,6,5,0.0
47,6,6,0.0
47,6,7,0.0
47,6,8,0.0
47,6,9,0.0
47,6,10,0.0
47,7,1,0.0
47,7,2,0.0
47,7,3,0.0
47,7,4,0.0
47,7,5,0.0
47,7,6,0.0
47,7,7,0.0
47,7,8,0.0
47,7,9,0.0
47,7,10,0.0
47,8,1,0.0
47,8,2,0.0
47,8,3,0.0
47,8,4,0.0
47,8,5,0.0
47,8,6,0.0
47,8,7,0.0
47,8,8,0.0
47,8,9,0.0
47,8,10,0.0
47,9,1,0.0
47,9,2,0.0
47,9,3,0.0
47,9,4,0.0
47,9,5,0.0
47,9,6,0.0
47,9,7,0.0
47,9,8,0.0
47,9,9,0.0
47,9,10,0.0
47,10,1,0.0
47,10,2,0.0
47,10,3,0.0
47,10,4,0.0
47,10,5,0.0
47,10,6,0.0
47,10,7,0.0
47,10,8,0.0
47,10,9,0.0
47,10,10,0.0
47,11,1,0.0
47,11,2,0.0
47,11,3,0.0
47,11,4,0.0
47,11,5,0.0
47,11,6,0.0
47,11,7,0.0
47,11,8,0.0
47,11,9,0.0
47,11,10,0.0
47,12,1,0.0
47,12,2,0.0
47,12,3,0.0
47,12,4,0.0
47,12,5,0.0
47,12,6,0.0
47,12,7,0.0
47,12,8,0.0
47,12,9,0.0
47,12,10,0.0
47,13,1,0.0
47,13,2,0.0
47,13,3,0.0
47,13,4,0.0
47,13,5,0.0
47,13,6,0.0
47,13,7,0.0
47,13,8,0.0
47,13,9,0.0
47,13,10,0.0
47,14,1,0.0
47,14,2,0.0
47,14,3,0.0
47,14,4,0.0
47,14,5,0.0
47,14,6,0.0
47,14,7,0.0
47,14,8,0.0
47,14,9,0.0
47,14,10,0.0
47,15,1,0.0
47,15,2,0.0
47,15,3,0.0
47,15,4,0.0
47,15,5,0.0
47,15,6,0.0
47,15,7,0.0
47,15,8,0.0
47,15,9,0.0
47,15,10,0.0
47,16,1,0.0
47,16,2,0.0
47,16,3,0.0
47,16,4,0.0
47,16,5,0.0
47,16,6,0.0
47,16,7,0.0
47,16,8,0.0
47,16,9,0.0
47,16,10,0.0
47,17,1,0.0
47,17,2,0.0
47,17,3,0.0
47,17,4,0.0
47,17,5,0.0
47,17,6,0.0
47,17,7,0.0
47,17,8,0.0
47,17,9,0.0
47,17,10,0.0
47,18,1,0.0
47,18,2,0.0
47,18,3,0.0
47,18,4,0.0
47,18,5,0.0
47,18,6,0.0
47,18,7,0.0
47,18,8,0.0
47,18,9,0.0
47,18,10,0.0
47,19,1,0.0
47,19,2,0.0
47,19,3,0.0
47,19,4,0.0
47,19,5,0.0
47,19,6,0.0
47,19,7,0.0
47,19,8,0.0
47,19,9,0.0
47,19,10,0.0
47,20,1,0.0
47,20,2,0.0
47,20,3,0.0
47,20,4,0.0
47,20,5,0.0
47,20,6,0.0
47,20,7,0.0
47,20,8,0.0
47,20,9,0.0
47,20,10,0.0
47,21,1,0.0
47,21,2,0.0
47,21,3,0.0
47,21,4,0.0
47,21,5,0.0
47,21,6,0.0
47,21,7,0.0
47,21,8,0.0
47,21,9,0.0
47,21,10,0.0
47,22,1,0.0
47,22,2,0.0
47,22,3,0.0
47,22,4,0.0
47,22,5,0.0
47,22,6,0.0
47,22,7,0.0
47,22,8,0.0
47,22,9,0.0
47,22,10,0.0
47,23,1,0.0
47,23,2,0.0
47,23,3,0.0
47,23,4,0.0
47,23,5,0.0
47,23,6,0.0
47,23,7,0.0
47,23,8,0.0
47,23,9,0.0
47,23,10,0.0
47,24,1,0.0
47,24,2,0.0
47,24,3,0.0
47,24,4,0.0
47,24,5,0.0
47,24,6,0.0
47,24,7,0.0
47,24,8,0.0
47,24,9,0.0
47,24,10,0.0
49,1,1,0.0
49,1,2,0.0
49,1,3,0.0
49,1,4,0.0
49,1,5,0.0
49,1,6,0.0
49,1,7,0.0
49,1,8,0.0
49,1,9,0.0
49,1,10,0.0
49,2,1,0.0
49,2,2,0.0
49,2,3,0.0
49,2,4,0.0
49,2,5,0.0
49,2,6,0.0
49,2,7,0.0
49,2,8,0.0
49,2,9,0.0
49,2,10,0.0
49,3,1,0.0
49,3,2,0.0
49,3,3,0.0
49,3,4,0.0
49,3,5,0.0
49,3,6,0.0
49,3,7,0.0
49,3,8,0.0
49,3,9,0.0
49,3,10,0.0
49,4,1,0.0
49,4,2,0.0
49,4,3,0.0
49,4,4,0.0
49,4,5,0.0
49,4,6,0.0
49,4,7,0.0
49,4,8,0.0
49,4,9,0.0
49,4,10,0.0
49,5,1,0.0
49,5,2,0.0
49,5,3,0.0
49,5,4,0.0
49,5,5,0.0
49,5,6,0.0
49,5,7,0.0
49,5,8,0.0
49,5,9,0.0
49,5,10,0.0
49,6,1,0.0
49,6,2,0.0
49,6,3,0.0
49,6,4,0.0
49,6,5,0.0
49,6,6,0.0
49,6,7,0.0
49,6,8,0.0
49,6,9,0.0
49,6,10,0.0
49,7,1,0.0
49,7,2,0.0
49,7,3,0.0
49,7,4,0.0
49,7,5,0.0
49,7,6,0.0
49,7,7,0.0
49,7,8,0.0
49,7,9,0.0
49,7,10,0.0
49,8,1,0.0
49,8,2,0.0
49,8,3,0.0
49,8,4,0.0
49,8,5,0.0
49,8,6,0.0
49,8,7,0.0
49,8,8,0.0
49,8,9,0.0
49,8,10,0.0
49,9,1,0.0
49,9,2,0.0
49,9,3,0.0
49,9,4,0.0
49,9,5,0.0
49,9,6,0.0
49,9,7,0.0
49,9,8,0.0
49,9,9,0.0
49,9,10,0.0
49,10,1,0.0
49,10,2,0.0
49,10,3,0.0
49,10,4,0.0
49,10,5,0.0
49,10,6,0.0
49,10,7,0.0
49,10,8,0.0
49,10,9,0.0
49,10,10,0.0
49,11,1,0.0
